Id,Prediction,Logits_0,Logits_1
262,1,-3.6702489852905273,3.3249001502990723
263,1,-3.101374387741089,2.891892910003662
264,-1,4.749222278594971,-3.8681511878967285
265,-1,4.7535481452941895,-3.868849754333496
266,1,-0.048027269542217255,0.47213879227638245
267,-1,0.566958487033844,-0.6340236067771912
268,1,-2.971371650695801,2.8651492595672607
269,-1,4.754893779754639,-3.8690333366394043
270,1,-3.44938325881958,3.216214656829834
271,-1,1.92071533203125,-1.725109338760376
272,1,-2.2440028190612793,2.2486162185668945
273,-1,4.751380443572998,-3.8714914321899414
274,1,-3.0891010761260986,2.898693084716797
275,1,-1.8624087572097778,2.000676155090332
276,-1,0.7092904448509216,-0.7756555080413818
277,1,-1.347542405128479,1.5222302675247192
278,-1,1.3166762590408325,-1.2640855312347412
279,-1,2.1314027309417725,-1.7993789911270142
280,-1,1.798154592514038,-1.625655174255371
281,-1,3.9283447265625,-3.332169532775879
282,1,-2.4134554862976074,2.411729335784912
283,-1,0.9596859812736511,-0.8387571573257446
284,-1,1.8598464727401733,-1.666096806526184
285,-1,3.8177313804626465,-3.258464813232422
286,-1,0.6840064525604248,-0.7253636717796326
287,1,-1.634905457496643,1.8552263975143433
288,1,-4.447107791900635,3.612545967102051
289,-1,1.812700867652893,-1.6419992446899414
290,1,-2.856571674346924,2.742034435272217
291,1,0.10823798179626465,0.2277711182832718
292,-1,1.9351716041564941,-1.6967390775680542
293,-1,1.834979772567749,-1.658345103263855
294,1,-4.607392311096191,3.698279857635498
295,1,-1.4216784238815308,1.5271265506744385
296,1,-1.4441856145858765,1.686203122138977
297,1,-4.3622307777404785,3.6449341773986816
298,1,-4.3622307777404785,3.6449341773986816
299,-1,1.7696117162704468,-1.5736205577850342
300,1,-3.4018568992614746,3.1866025924682617
301,-1,2.781886577606201,-1.9256618022918701
302,1,-3.660775661468506,3.324291229248047
303,-1,4.743824481964111,-3.865321636199951
304,-1,4.743824481964111,-3.865321636199951
305,-1,4.743824481964111,-3.865321636199951
306,-1,4.743824481964111,-3.865321636199951
307,1,-2.9431629180908203,2.8698103427886963
308,1,-2.5689640045166016,2.5295352935791016
309,1,-4.50707483291626,3.6076550483703613
310,1,-4.50707483291626,3.6076550483703613
311,-1,0.5183328986167908,-0.35176917910575867
312,1,-0.9360504150390625,1.1069087982177734
313,1,-2.0491549968719482,2.0282931327819824
314,-1,4.747025966644287,-3.874246835708618
315,-1,4.750582695007324,-3.872035503387451
316,-1,4.750582695007324,-3.872035503387451
317,-1,3.6670281887054443,-3.1150639057159424
318,1,-4.485657215118408,3.6669323444366455
319,1,-3.2328853607177734,3.0468173027038574
320,-1,3.173553466796875,-2.789834499359131
321,-1,4.751391887664795,-3.871384382247925
322,-1,4.751391887664795,-3.871384382247925
323,1,-1.342502474784851,1.5798871517181396
324,1,-4.515233039855957,3.6589109897613525
325,1,-2.5649728775024414,2.5024561882019043
326,-1,0.7334844470024109,-0.7919350266456604
327,-1,1.734514594078064,-1.56809401512146
328,1,-1.257435917854309,1.4311209917068481
329,1,-2.381425619125366,2.285201072692871
330,-1,4.751052379608154,-3.868652582168579
331,-1,4.751052379608154,-3.868652582168579
332,1,-4.292905330657959,3.5603818893432617
333,1,-4.410528659820557,3.5935792922973633
334,1,-3.373558759689331,3.1724390983581543
335,-1,4.740434169769287,-3.850216865539551
336,1,-2.3180387020111084,2.372859477996826
337,1,-4.52763557434082,3.6592259407043457
338,-1,1.8618476390838623,-1.5683900117874146
339,-1,2.2304601669311523,-1.892951250076294
340,-1,1.946529507637024,-1.6268906593322754
341,1,-4.4324469566345215,3.603590488433838
342,-1,4.4753241539001465,-3.563694953918457
343,1,-2.0572681427001953,2.3518786430358887
344,1,-1.802268624305725,1.9780490398406982
345,-1,4.226006031036377,-3.393350601196289
346,1,-1.1500591039657593,1.4274992942810059
347,1,-4.28518009185791,3.5495660305023193
348,1,-0.5855005979537964,0.7996672987937927
349,1,-2.7786197662353516,2.6468722820281982
350,-1,0.26337504386901855,-0.30987316370010376
351,-1,1.5366626977920532,-1.4234939813613892
352,1,-0.525980532169342,0.8192175030708313
353,1,-3.0286388397216797,2.85538387298584
354,1,-1.2476493120193481,1.4578306674957275
355,-1,2.648693561553955,-2.237886905670166
356,1,-1.4798574447631836,1.7763535976409912
357,1,-1.9558318853378296,2.1050028800964355
358,1,-1.2562004327774048,1.4335343837738037
359,-1,4.75143575668335,-3.868948221206665
360,-1,2.5801680088043213,-2.1203176975250244
361,1,-3.6031951904296875,3.2522096633911133
362,1,-4.177829265594482,3.612823009490967
363,1,-1.7673346996307373,1.9098806381225586
364,1,-4.566644191741943,3.625988721847534
365,1,-0.49830517172813416,0.7273243069648743
366,-1,4.098179340362549,-3.371640682220459
367,-1,4.7510857582092285,-3.8640270233154297
368,-1,2.7883801460266113,-2.3682618141174316
369,-1,2.3003578186035156,-1.9524903297424316
370,-1,3.3613228797912598,-2.9469351768493652
371,1,-4.562235355377197,3.6868040561676025
372,1,-4.2536821365356445,3.552112579345703
373,1,-3.2634716033935547,3.0304999351501465
374,-1,2.3554577827453613,-1.9811326265335083
375,-1,2.3554577827453613,-1.9811326265335083
376,-1,2.3554577827453613,-1.9811326265335083
377,1,-3.9304704666137695,3.4608402252197266
378,-1,1.239137887954712,-1.164115309715271
379,-1,3.9507219791412354,-3.3365464210510254
380,1,-3.29439377784729,3.0947318077087402
381,-1,4.751060962677002,-3.8718056678771973
382,1,-3.294431447982788,3.0959553718566895
383,1,-0.4419301450252533,0.8071190714836121
384,1,-1.548726201057434,1.7953979969024658
385,1,-0.6666924953460693,1.0166021585464478
386,-1,4.139615535736084,-3.4021005630493164
387,1,-1.995331048965454,2.2398781776428223
388,1,-4.58568811416626,3.6628706455230713
389,-1,1.3784581422805786,-1.3214277029037476
390,1,-1.7560184001922607,1.8769583702087402
391,1,-4.435767650604248,3.6358582973480225
392,1,-0.35085660219192505,0.6462696194648743
393,-1,4.7479567527771,-3.8660364151000977
394,1,-2.487391948699951,2.3613107204437256
395,1,-0.21347106993198395,0.5229946970939636
396,1,-2.5417709350585938,2.4814071655273438
397,1,-2.056654930114746,2.1687920093536377
398,1,-1.8287006616592407,1.9127569198608398
399,-1,4.437011241912842,-3.5486812591552734
400,1,-3.2683377265930176,3.043452262878418
401,1,-2.7133615016937256,2.525158405303955
402,-1,3.4266209602355957,-3.072357416152954
403,-1,2.1964797973632812,-1.8897790908813477
404,1,-2.1160693168640137,2.3543410301208496
405,1,-2.0316519737243652,2.0738213062286377
406,-1,4.048852920532227,-3.4518179893493652
407,-1,4.496926307678223,-3.589609146118164
408,-1,1.4970016479492188,-1.4079320430755615
409,-1,4.751855373382568,-3.8701512813568115
410,-1,4.526250839233398,-3.6190781593322754
411,-1,4.526250839233398,-3.6190781593322754
412,-1,4.755676746368408,-3.868664264678955
413,1,-4.153079509735107,3.563567638397217
414,-1,2.8113863468170166,-2.404512405395508
415,1,-4.285858631134033,3.622313976287842
416,1,-0.9299506545066833,1.0957399606704712
417,1,-0.48687753081321716,0.7237982153892517
418,-1,4.040633678436279,-3.4350690841674805
419,1,-1.700595498085022,1.9594123363494873
420,-1,4.22573709487915,-3.5763349533081055
421,-1,3.4865477085113525,-3.0093066692352295
422,1,-3.6717348098754883,3.339566707611084
423,1,-3.44075870513916,3.1825404167175293
424,1,-3.1961450576782227,2.967543601989746
425,-1,3.755396842956543,-3.2845568656921387
426,-1,1.4368560314178467,-1.3414239883422852
427,-1,3.556652307510376,-3.0525617599487305
428,1,-3.0963358879089355,2.8523521423339844
429,1,-4.426058292388916,3.599332809448242
430,-1,4.332597732543945,-3.6301231384277344
431,-1,0.9403246641159058,-1.0017290115356445
432,1,-4.547041416168213,3.66050124168396
433,1,-1.8682514429092407,2.1591267585754395
434,-1,1.4577953815460205,-1.3960047960281372
435,1,-1.4480862617492676,1.7515063285827637
436,-1,3.11673641204834,-2.687506914138794
437,-1,0.9624869227409363,-0.8133510947227478
438,1,-1.6692932844161987,1.9583826065063477
439,1,-3.1444900035858154,2.937734603881836
440,-1,4.159759998321533,-3.425060510635376
441,1,-1.9188817739486694,2.087496280670166
442,-1,2.0798048973083496,-1.673948049545288
443,1,-3.0487656593322754,2.8644590377807617
444,-1,2.828826427459717,-2.4320669174194336
445,1,-0.001423550769686699,0.24029037356376648
446,-1,0.5879009962081909,-0.5494809150695801
447,1,-1.0855076313018799,1.351193904876709
448,1,-1.7609059810638428,2.1102294921875
449,1,-2.5424094200134277,2.3059747219085693
450,1,-3.372842311859131,3.149186134338379
451,-1,3.216179370880127,-2.816936492919922
452,-1,0.6987888216972351,-0.7351990938186646
453,1,-0.34144365787506104,0.684994637966156
454,-1,2.2600631713867188,-1.9439438581466675
455,1,-4.428793907165527,3.6012930870056152
456,1,-1.5789235830307007,1.7617863416671753
457,1,-0.19861014187335968,0.4354468286037445
458,1,-1.8191899061203003,2.010152816772461
459,-1,4.750570774078369,-3.870774745941162
460,1,-3.3880157470703125,3.1641783714294434
461,-1,3.9290847778320312,-3.3422088623046875
462,1,-4.467811107635498,3.6382083892822266
463,-1,4.550319194793701,-3.574686050415039
464,-1,1.3060302734375,-1.258286476135254
465,1,-4.3597092628479,3.5629401206970215
466,-1,2.7265801429748535,-2.3245153427124023
467,-1,3.482375144958496,-3.0730056762695312
468,-1,4.753206729888916,-3.867205858230591
469,-1,4.729157447814941,-3.8627095222473145
470,1,-2.431976079940796,2.4868178367614746
471,1,-2.401017904281616,2.464390754699707
472,1,-2.6831727027893066,2.52443790435791
473,1,-3.3084771633148193,3.069631576538086
474,1,-2.8916373252868652,2.6404905319213867
475,1,-4.006355285644531,3.4785077571868896
476,1,-4.006355285644531,3.4785077571868896
477,1,-2.471797466278076,2.4662036895751953
478,-1,0.39915794134140015,-0.4690040349960327
479,-1,4.2655205726623535,-3.5278539657592773
480,1,-3.1690804958343506,2.9648075103759766
481,1,-1.9543312788009644,2.146514415740967
482,1,-2.9451422691345215,2.753720760345459
483,-1,1.301084041595459,-1.1708948612213135
484,1,-3.194885730743408,3.037991762161255
485,1,-3.4183123111724854,3.2130632400512695
486,1,-1.5286539793014526,1.796749234199524
487,-1,2.40177059173584,-1.9598009586334229
488,1,-2.837949752807617,2.6578879356384277
489,-1,1.4137181043624878,-1.312262773513794
490,1,-0.5674459338188171,0.7975200414657593
491,-1,2.746654510498047,-2.356745719909668
492,1,-4.605462551116943,3.68176531791687
493,-1,1.808347463607788,-1.5385178327560425
494,-1,2.920042037963867,-2.4867641925811768
495,-1,2.636718988418579,-2.1349360942840576
496,1,-0.5101724863052368,0.7559061050415039
497,1,-2.4195666313171387,2.3920984268188477
498,1,-4.421820163726807,3.625929355621338
499,-1,2.223142147064209,-1.9297497272491455
500,1,-1.431824803352356,1.6386616230010986
501,1,-1.606120228767395,1.8559284210205078
502,1,-2.3221614360809326,2.412368059158325
503,-1,0.9710257053375244,-0.9235263466835022
504,-1,1.338868260383606,-1.3428270816802979
505,1,-3.1874403953552246,2.967970371246338
506,-1,3.938873291015625,-3.3601083755493164
507,1,-1.443606972694397,1.5844941139221191
508,1,-1.2405935525894165,1.4109846353530884
509,1,-2.506760358810425,2.4176535606384277
510,1,-3.2631335258483887,3.0835554599761963
511,1,-3.2631335258483887,3.0835554599761963
512,1,-3.7201833724975586,3.335151195526123
513,-1,2.279788017272949,-1.9824223518371582
514,1,-2.8937301635742188,2.659693956375122
515,1,-1.1141289472579956,1.2315020561218262
516,1,-0.6947887539863586,1.0040098428726196
517,-1,2.672104835510254,-2.3080544471740723
518,1,-4.272555828094482,3.607950448989868
519,1,-2.447542190551758,2.4471449851989746
520,-1,4.226869106292725,-3.5065197944641113
521,1,-1.283621907234192,1.4427857398986816
522,-1,2.0782065391540527,-1.8529744148254395
523,1,-2.0478286743164062,2.187750816345215
524,1,-4.536059856414795,3.5853312015533447
525,1,-0.9358872771263123,1.2045338153839111
526,-1,4.754970073699951,-3.8670332431793213
527,-1,4.748082160949707,-3.8730359077453613
528,-1,4.016692638397217,-3.3993659019470215
529,1,-3.9981861114501953,3.3792026042938232
530,1,-3.1047558784484863,2.9439353942871094
531,-1,4.727066993713379,-3.853525161743164
532,-1,1.316136121749878,-1.2449791431427002
533,-1,4.027415752410889,-3.3908824920654297
534,-1,3.33856463432312,-2.882232427597046
535,-1,4.749617099761963,-3.8711657524108887
536,1,-2.089263439178467,2.2363834381103516
537,-1,4.751153469085693,-3.8696255683898926
538,-1,3.924635171890259,-3.2581331729888916
539,1,-0.21086792647838593,0.45293810963630676
540,1,-2.0196151733398438,2.1680080890655518
541,1,-0.3943156898021698,0.6949586272239685
542,-1,4.754143714904785,-3.869174003601074
543,1,0.046478159725666046,0.2800637483596802
544,1,-3.083491325378418,2.931223154067993
545,-1,4.317732334136963,-3.4075074195861816
546,-1,3.880565881729126,-3.320427417755127
547,1,-3.2417263984680176,3.037933349609375
548,-1,4.500672340393066,-3.4937682151794434
549,1,-0.8327269554138184,1.1082139015197754
550,1,-4.588179111480713,3.6773524284362793
551,1,-1.451295256614685,1.6403229236602783
552,1,-1.9501150846481323,2.0822064876556396
553,1,-3.897768974304199,3.4368677139282227
554,1,-0.5213167071342468,0.7932060360908508
555,1,-4.160436153411865,3.5203115940093994
556,-1,1.250586986541748,-1.2342989444732666
557,-1,3.184579849243164,-2.71185302734375
558,1,-4.221469402313232,3.5386455059051514
559,-1,0.4557819068431854,-0.38879284262657166
560,1,-3.6637802124023438,3.3330607414245605
561,-1,2.813229560852051,-2.3400707244873047
562,1,-2.713402271270752,2.6720738410949707
563,-1,4.755390167236328,-3.8683314323425293
564,-1,4.749169826507568,-3.8725967407226562
565,1,-3.4116477966308594,3.169651985168457
566,-1,3.941699743270874,-3.3133134841918945
567,1,-1.3053749799728394,1.5040349960327148
568,-1,2.919907808303833,-2.464420795440674
569,1,-2.167375087738037,2.2531280517578125
570,1,-0.3281457722187042,0.5986576676368713
571,-1,4.7529425621032715,-3.8678972721099854
572,-1,4.75482702255249,-3.86923885345459
573,-1,4.076992034912109,-3.432990074157715
574,1,-4.366506099700928,3.6448581218719482
575,-1,0.2244589924812317,-0.007167660631239414
576,1,-2.099799156188965,2.139671802520752
577,1,-4.576818943023682,3.689643144607544
578,-1,4.7519073486328125,-3.8684442043304443
579,-1,0.5731316208839417,-0.3565598130226135
580,-1,4.748347759246826,-3.8674259185791016
581,-1,2.278562068939209,-1.9828295707702637
582,1,-1.6793800592422485,1.8493653535842896
583,-1,4.339914798736572,-3.581793785095215
584,-1,1.6408065557479858,-1.5333366394042969
585,-1,0.372751384973526,-0.22114470601081848
586,1,-2.343348741531372,2.364792585372925
587,-1,4.374279499053955,-3.6029138565063477
588,1,-0.8947349786758423,1.0986615419387817
589,1,-1.8544515371322632,1.9920021295547485
590,-1,4.75588846206665,-3.8679323196411133
591,-1,3.1885788440704346,-2.7550482749938965
592,1,-4.542902946472168,3.6929068565368652
593,-1,3.9383270740509033,-3.349524974822998
594,1,-4.600390911102295,3.668635129928589
595,-1,2.1604459285736084,-1.8031247854232788
596,-1,4.7414870262146,-3.8631176948547363
597,-1,4.755089282989502,-3.8679563999176025
598,1,-3.0465662479400635,2.917741537094116
599,-1,4.415675163269043,-3.541881561279297
600,1,-1.3577728271484375,1.6124887466430664
601,-1,4.757119655609131,-3.8661999702453613
602,-1,4.394343376159668,-3.471724033355713
603,1,-2.4331488609313965,2.547974109649658
604,1,-2.9884939193725586,2.7856204509735107
605,-1,0.6878101825714111,-0.7676451802253723
606,1,-1.8019905090332031,2.0567235946655273
607,1,-3.890916347503662,3.451425790786743
608,-1,1.0173908472061157,-0.9397662281990051
609,-1,4.755691051483154,-3.8653297424316406
610,-1,2.85091495513916,-2.354874849319458
611,1,-3.1737968921661377,2.944577693939209
612,1,-1.89409601688385,2.002943992614746
613,1,-1.0642112493515015,1.294058918952942
614,-1,4.750196933746338,-3.8708462715148926
615,-1,4.750196933746338,-3.8708462715148926
616,-1,4.736888408660889,-3.855884552001953
617,-1,4.7543816566467285,-3.8689041137695312
